location,DAPI_2nd,DAPI_3rd,GABA,GAD,gephyrin,NR1,PSD,Synapsin,VGluT1,VGAT,total
around_synapse,5.718885132,95.90658027,1.288024877,2.656179564,2.672145004,3.797357876,2.590134819,6.34271642,4.029255364,1.69356165,126.694841
around_synapse,5.805658008,99.7287488,1.477779296,2.690801706,3.387978204,3.376767297,1.973478208,3.880499207,2.944423575,1.853700415,127.1198347
around_synapse,4.408449635,77.6928811,0.811070889,1.941885041,1.996700666,2.470600065,1.758150627,4.231124164,2.018752514,1.340408214,98.67002292
around_synapse,5.945599243,102.2850405,1.684446044,3.118730348,2.862405042,4.445724462,3.317016585,4.522243788,3.153522136,1.848771809,133.1834999
around_synapse,5.640627348,94.12260831,3.596207947,2.892609984,2.817188413,4.110182403,2.053374656,4.941935888,2.56385341,1.878756574,124.6173449
around_synapse,5.902681966,104.3905452,1.712041527,3.766437857,3.238614545,3.768818918,2.999519993,6.142201504,3.309439246,1.992137756,137.2224385
around_synapse,5.570249831,89.56721042,3.69381076,2.656578937,2.556555411,3.054680919,1.771862122,2.797082394,2.430165669,2.06193604,116.1601325
around_synapse,5.137720177,89.82159309,0.968473237,2.423707397,2.289218253,4.610913796,4.012700256,5.410280491,3.437826803,1.48850071,119.6009342
around_synapse,5.790125143,96.15475567,2.278644825,2.64880207,2.607733989,4.673770007,2.418085817,1.406497355,2.385048835,1.921741836,122.2852055
around_synapse,6.050575249,110.3765453,2.0546942,2.855757045,2.976252002,4.166399153,3.90156448,4.790792979,2.952365503,1.926325615,142.0512715
around_synapse,6.022123944,109.2616568,1.161545963,2.810795787,2.383565178,3.805730103,2.110005009,3.414754229,3.239168545,1.778056675,135.9874022
around_synapse,5.97891196,105.3929995,6.585329725,3.640858719,2.820000342,4.589453418,2.725919507,2.763261133,2.370479305,2.66628176,139.5334954
around_synapse,5.978183412,109.636172,5.575135275,7.35200806,2.894561695,3.961212425,3.299000524,6.854724935,2.704035092,2.49352655,150.74856
around_synapse,5.919068597,106.1528243,1.143508716,2.650625337,2.716579772,3.5742872,1.973077886,4.98145239,3.845974774,1.787985034,134.745384
around_synapse,5.557581829,84.05900098,2.561304252,2.382079624,2.459958336,3.222808475,2.131611001,3.530826674,2.983402773,1.833365587,110.7219395
around_synapse,5.983949184,109.7533657,1.583974607,2.946842581,2.914111058,4.238007422,2.287916733,3.240350538,3.419588446,1.893053374,138.2611597
around_synapse,5.951970873,107.2246887,3.566284559,3.118836752,2.803944782,4.598416547,2.24376181,4.158256115,3.601247258,2.341144351,139.6085517
around_synapse,5.962610705,101.6331022,1.58472023,2.658627978,2.146189544,3.461417329,2.288563699,1.870307128,2.392482299,1.723011482,125.7210326
around_synapse,5.76000425,97.91566302,1.666596468,2.69471765,2.723478208,3.684624229,3.160952121,12.00655124,2.807135973,1.768006891,134.18773
around_synapse,5.743530345,95.51641509,4.685318626,2.441099576,2.509309853,3.517959459,2.144000106,4.137008705,2.673462651,2.138672601,125.506777
around_synapse,5.179052926,86.92388068,0.96665171,2.353846662,1.35909717,3.620586026,1.087589045,2.23463283,1.417711899,1.485850238,106.6288992
around_synapse,6.142269995,112.9432433,1.058202992,2.621374906,2.933447169,3.764876033,2.230447032,2.476179906,2.488125811,1.884278738,138.5424459
around_synapse,3.017194864,56.23999765,0.560687643,1.347877725,0.966446964,1.899862638,0.723430777,2.742908044,1.350148745,0.854664223,69.70321927
around_synapse,5.96365989,106.154215,1.634965356,2.820965098,2.74719585,4.076203432,3.057714637,4.721262209,2.753498547,1.885107651,135.8147876
around_synapse,3.706490146,61.85424493,2.409728388,3.021632554,1.120618279,2.080024513,1.288671842,1.971218572,0.889626923,1.397392406,79.73964855
around_synapse,5.612298796,92.04608064,1.142749812,2.598778924,2.433478284,3.061074684,1.821813173,3.396557612,2.691188747,1.572957221,116.3769779
around_synapse,4.308832123,72.88123914,1.437792652,1.961417329,2.039172719,2.49159514,1.706738687,2.949580326,1.870923738,1.327711753,92.9750036
around_synapse,5.246355364,87.37627401,1.459212713,2.38665202,2.334371134,3.495336536,2.693463561,2.728481282,2.61536287,1.563273608,111.8987831
around_synapse,6.021075234,110.0132654,5.275559644,4.325003415,3.784532733,3.693134861,2.826937197,4.882269824,2.716062769,2.571675859,146.1095169
around_synapse,5.918209139,100.649948,2.208986939,2.989735826,2.727525063,3.607253982,2.619646882,4.732000698,3.035395275,1.940900364,130.4296022
around_synapse,4.083291356,70.42040332,1.814263028,1.898896933,1.90870458,2.432272813,1.542664862,1.612278874,2.073566952,1.444648163,89.23099088
around_synapse,3.190095451,52.20588373,0.597991087,1.366910559,1.419946554,1.964310413,0.930164009,1.101233266,1.459550663,0.966299689,65.20238542
around_synapse,5.777309155,99.5056747,1.315793168,2.641216826,2.792187464,3.582593402,2.957554508,6.438386495,5.163441325,1.733662698,131.9078197
around_synapse,5.952972626,105.6953343,1.802094954,2.698123231,2.73948349,4.106912476,3.130810358,6.282181317,2.682628312,1.876019777,136.9665608
around_synapse,6.016218052,103.7398942,3.839031094,2.981656846,2.701194393,3.673635024,2.187653046,3.288103574,2.610298056,2.179339162,133.2170235
around_synapse,1.410722671,28.61091872,0.268984395,0.738511145,0.676283105,0.786781164,0.581455046,1.055387945,0.872650185,0.47507161,35.47676598
around_synapse,5.849423992,100.2247532,1.599532136,3.223531331,2.994040708,3.769293233,2.287838945,2.917577351,2.532959194,1.809721938,127.208672
around_synapse,1.20996972,23.07951036,0.240033695,0.630595967,0.56733564,1.02020202,0.425001328,1.337979722,0.607965455,0.38886043,29.50745433
around_synapse,4.924141869,80.7482033,1.102780244,2.418326769,2.17733306,3.006116765,1.687432173,3.926733526,3.081437971,1.506794087,104.5792998
around_synapse,5.78238053,101.4594669,1.504703307,2.628317358,2.829385136,3.441721877,2.316146059,4.136864513,2.492756263,1.680025271,128.2717673
around_synapse,1.23895036,25.10109548,0.232869643,0.663724017,0.700974812,0.701722332,0.775389128,1.447280848,0.609373221,0.387803656,31.8591835
around_synapse,5.576123747,88.8807781,5.298015846,2.91464988,2.46338289,3.068160948,1.861636652,5.268621603,2.695123663,2.316616579,120.3431099
around_synapse,1.097346493,19.58113251,0.485062875,0.541354567,0.522539444,0.618053184,0.522543239,0.721920558,0.558168082,0.414122442,25.0622434
around_synapse,5.762638785,103.1577594,5.217328241,2.595479589,2.681553135,3.509497871,2.37364972,2.908631772,2.422197178,2.244123049,132.8728588
around_synapse,6.127808893,114.8754183,4.737246621,3.882815761,3.1999446,4.420891864,2.914740948,3.993086386,3.214830499,2.362078714,149.7288626
around_synapse,1.32287967,23.38472227,0.270812701,0.813812666,0.874810037,1.010776672,0.529561676,3.166755601,1.100368827,0.379866471,32.85436659
around_synapse,5.830263567,99.54525154,1.522080307,2.630880556,2.640437053,3.513542639,1.967689669,2.857529085,2.578922205,1.826440589,124.9130372
around_synapse,1.207529844,23.57520547,0.713375301,0.651285583,0.580369814,1.322704885,0.399779159,1.777379353,0.786793555,0.43058686,31.44500983
around_synapse,6.012076057,105.6828218,4.959797069,3.858170359,2.961064439,4.097477404,2.420476364,3.607248291,3.097257322,2.28853524,138.9849244
around_synapse,5.979625329,105.9361401,1.484493697,2.858014783,2.821103598,3.757372751,2.506638511,3.822437371,3.255763875,1.83657575,134.2581658
around_synapse,6.156982105,109.4295215,1.430582354,3.038364012,2.820580903,4.58358804,3.094234513,9.507449115,3.617926542,2.230395379,145.9096245
around_synapse,1.216638587,23.4573496,0.759668435,0.794005039,0.290933376,0.63333561,0.186231208,1.120365943,0.418592385,0.49534033,29.37246052
around_synapse,1.276609066,24.66425146,0.212244534,0.594889542,0.33267119,0.709372083,0.41005282,1.980200199,0.307564753,0.415668708,30.90352435
around_synapse,5.935665824,107.8568897,3.966608231,3.303020817,3.197296026,3.676655738,2.402763548,3.84495974,2.661504223,2.319422626,139.1647865
around_synapse,5.550294455,85.86681807,2.990840031,2.422758767,2.472816064,3.347376849,2.613801425,3.412172059,3.014811906,1.924174123,113.6158637
around_synapse,5.552392824,86.27863534,2.523634163,2.527034052,2.601414217,3.600642033,2.480847164,4.174434047,2.847101746,1.800015558,114.3861511
around_synapse,5.802994255,103.6945469,1.184003825,2.997636015,2.669353186,6.597382541,2.192964582,5.433616784,2.6821521,1.763969522,135.0186197
around_synapse,6.08059369,109.969014,1.342231481,3.170584508,2.7467462,4.773544992,2.222762941,6.643271559,3.01138166,1.968699011,141.92883
around_synapse,6.101224491,114.0391936,2.975054831,4.114586891,2.868013342,4.088089763,2.426961197,4.332037505,2.138437341,2.369491307,145.4530903
around_synapse,5.775692689,97.06421655,1.149819001,2.687320235,2.80064355,3.433575044,3.160665635,3.599492293,2.956474968,1.711694329,124.3395943
around_synapse,6.048951195,108.4144146,1.841984837,3.379349468,2.262280961,5.431895969,1.896493105,3.70101086,2.689401528,1.910680813,137.5764634
around_synapse,6.184375688,112.7190671,1.803798693,2.898769817,1.994993132,3.563761203,2.773311629,4.339347646,1.989335504,1.887657567,140.154418
around_synapse,5.119276916,91.82894877,0.880639604,2.375391784,1.063522149,3.242359736,2.097689897,5.332785025,0.976430344,1.489845867,114.4068901
around_synapse,5.866190834,101.9599654,4.747967276,3.025327657,2.763740713,4.464003673,2.12386468,2.720913682,2.630275899,2.278911011,132.5811608
around_synapse,5.974398948,103.0484017,0.985501332,2.684910525,2.732205792,3.923034629,2.808066389,3.644552968,2.486616351,1.663439997,129.9511287
around_synapse,1.572796428,29.24170139,0.875896455,1.266588689,0.392525698,0.833502664,0.299411755,1.987784731,0.41890069,0.494625538,37.38373403
around_synapse,4.231403061,70.1282889,2.322407015,2.145309215,0.82682763,2.437016673,0.651573967,1.793312539,0.866994513,1.428093861,86.83122738
around_synapse,1.776069058,31.16540078,0.60787237,1.008190114,0.496180816,0.965511911,0.633737948,1.359465001,0.403990186,0.523104887,38.93952307
around_synapse,5.509222579,93.83983714,3.507496073,2.767035494,2.509689305,3.467704847,2.222800886,6.398963337,3.189699398,2.050011763,125.4624608
around_synapse,4.734992677,84.16594381,0.999950671,1.969095538,0.91806305,2.694129499,0.920254385,6.239847764,1.108534633,1.330052971,105.080865
around_synapse,5.369908704,91.10300981,2.009087873,2.904046096,2.542523279,3.515472152,2.960878507,6.451236634,4.053128961,1.629745995,122.539038
around_synapse,2.88128657,48.49876678,1.648752742,1.436737776,1.263948653,2.12595527,2.144870948,1.40596802,1.32785215,1.050529715,63.78466862
around_synapse,2.457780282,43.34058276,1.253468191,1.203012469,0.848833944,1.65367613,1.26937861,1.718420114,0.899894892,0.8378564,55.48290379
around_synapse,2.568995743,44.48745911,0.628328742,1.305233021,1.252060424,1.488978819,0.923123041,2.726893275,1.807107514,0.754877854,57.94305755
around_synapse,4.774226108,87.26023572,4.870677094,2.771962677,2.314719319,3.087492126,1.451029833,1.877330783,2.189583665,2.152291131,112.7495485
around_synapse,6.016295563,105.7438453,1.373801881,2.810524478,2.948692409,4.228067679,1.682556216,1.953938331,2.966084587,1.893100805,131.6169072
around_synapse,5.742143448,103.1471249,1.088824003,2.629753584,2.635225281,4.037986932,2.245605947,4.930867655,3.230389925,1.683163339,131.371085
around_synapse,5.998418397,109.0690804,1.306636756,2.889360358,3.020140359,4.315093317,2.585782221,2.08996141,3.382060652,1.750582696,136.4071166
around_synapse,5.785622946,102.339323,1.274309587,3.322334919,2.957607632,3.566438237,2.074253049,5.28291366,2.732704582,1.865689199,131.2011968
around_synapse,5.604243031,96.67810904,3.140173334,3.576626521,2.824862069,3.338397119,2.004896827,2.011379763,2.554944638,1.917205488,123.6508378
around_synapse,5.751032109,99.83289507,2.095473898,3.085917401,2.790468547,3.369062526,2.407734368,1.629738406,2.353552429,1.824201823,125.1400766
around_synapse,5.886530595,99.89952303,2.784858351,3.038516267,2.606884017,4.721728935,2.461586185,2.94207287,2.285784213,2.007532121,128.6350166
around_synapse,1.033273,18.3284441,0.609680008,0.489343283,0.547594085,0.562260092,0.318945086,0.263421214,0.457313367,0.345784099,22.95605833
around_synapse,5.867076095,102.7324693,2.247584789,2.984237567,2.695343745,4.262895673,2.758679963,3.420673679,2.595528918,1.838552694,131.4030424
around_synapse,4.69016233,88.05302841,1.133106042,2.276478155,0.897136276,3.139031183,0.904404678,5.867260129,1.019803596,1.436303304,109.4167141
around_synapse,5.797226586,97.57483361,3.306375172,3.022979608,2.683685085,4.257084367,2.681163627,2.287349452,2.530443428,1.893364524,126.0345055
around_synapse,5.703243934,103.384825,1.123118867,2.663367332,2.671954329,3.794003142,2.991175846,2.627363037,2.750764596,1.715655807,129.4254718
around_synapse,5.841280954,102.3199501,1.156582732,2.514770166,2.749814069,3.959552323,2.432224195,3.659730286,3.261072407,1.686276742,129.5812539
around_synapse,5.967374724,109.4161449,1.024823745,2.68737905,2.768663343,3.99788835,2.41105647,1.816612784,2.42011209,1.754321957,134.2643774
around_synapse,1.788385356,35.42801418,0.344823137,0.844711199,0.300505051,0.990576312,0.201616086,0.9819305,0.505963087,0.56751588,41.95404078
around_synapse,6.05723463,108.888555,2.664312168,4.439080892,2.997840919,4.132045474,2.724787317,3.222645311,2.288967815,2.057957486,139.473427
around_synapse,5.978022145,106.9886126,3.670620556,4.459282912,2.66964157,3.494915344,2.335183161,3.820075283,2.576146514,2.298679887,138.29118
around_synapse,5.8760729,104.5914593,1.142235655,2.805251994,2.65983084,3.71709393,2.73744773,5.940507631,2.868681177,1.754817142,134.0933983
around_synapse,6.027948215,108.1516925,1.152356902,3.006154868,2.782988285,4.153466483,2.352232727,4.851498803,3.292504939,1.808889515,137.5797333
around_synapse,5.926429965,101.1261829,1.032224954,2.675953752,2.882149823,3.594758631,2.302884214,2.794050573,2.745308077,1.694689191,126.7746321
around_synapse,5.916226502,102.0757709,5.524533464,2.506720093,2.611498152,3.564463189,2.762252502,4.06169319,2.813563888,2.386792417,134.2235143
around_synapse,5.941076809,111.1618173,1.48607032,3.332756566,2.0283166,4.504310574,1.493186941,3.077476493,1.782735317,1.890084162,136.6978311
around_synapse,5.997582891,108.2279482,4.252773794,2.862310179,2.840829406,4.557270678,3.138608094,4.299046058,2.847919465,2.296729504,141.3210182
around_synapse,5.902074843,98.8825141,1.252086986,2.679256881,2.403427589,3.99352655,1.931101018,2.253113403,2.349105252,1.753466293,123.3996729
around_synapse,5.89195486,104.6997492,1.125222928,2.594157199,2.289445924,3.515542351,1.613469405,3.922360343,2.368051287,1.741378852,129.7613323
around_synapse,5.182870023,93.66432962,1.277506659,2.524335769,1.407820504,3.033286661,0.915094597,4.404946725,1.795189878,1.685936753,115.8913172
around_synapse,4.153383004,72.65326613,0.753151348,1.783535771,0.826277235,2.466003005,0.783018199,2.335386927,0.962567827,1.163769931,87.88035938
around_synapse,5.758547154,96.58899286,1.922809993,3.036442562,3.308845404,4.679429532,2.371500505,6.013997981,3.42275687,1.848685958,128.9520088
around_synapse,4.263151804,80.04523257,1.976151447,2.397984351,0.906558068,4.910215984,0.61792417,2.126850777,0.816574839,1.540557718,99.60120172
around_synapse,5.369297786,93.63982234,3.098987622,2.510484257,2.262681283,3.537453802,2.127934112,6.16918433,3.106646859,1.834054292,123.6565467
around_synapse,3.488616442,56.76498835,0.592597652,1.514195296,1.573748378,2.54829664,1.559854746,1.502965417,1.635722363,0.982253034,72.16323832
around_synapse,4.877131571,81.78809508,3.026922114,2.975646776,1.099054026,3.939691809,0.820386434,1.571555146,1.066739901,1.753244314,102.9184672
around_synapse,4.470672161,67.53639703,1.269792212,2.30432044,1.911231018,5.304217988,1.922049192,1.444656938,1.789233431,1.293824799,89.24639521
around_synapse,4.567937641,72.21789837,1.022331125,2.017418551,2.059193361,2.515919336,1.564124718,1.306845502,2.001886825,1.229176627,90.50273205
around_synapse,4.062903642,69.26988328,0.722461277,1.84147068,0.841975351,2.421868952,0.836896387,4.767101898,1.016506159,1.136786725,86.91785435
around_synapse,2.176395814,39.57121933,0.50557984,0.964521246,0.393516305,1.383193316,0.368958177,1.722383489,0.565472531,0.658140382,48.30938043
around_synapse,2.330076498,40.52763131,0.721678847,1.127175398,0.333177379,1.394833003,0.429048562,1.907659996,0.324564579,0.716016666,49.81186224
around_synapse,6.068774522,110.1838259,1.856845313,2.692217631,3.299551298,4.108362551,2.717468069,2.74648969,2.907991068,1.846191251,138.4277173
around_synapse,4.278961668,67.71022964,1.148365701,1.917607707,1.936650502,2.610325646,1.500451548,1.3654805,2.113228453,1.275882415,85.85718378
around_synapse,5.576926288,91.35639832,3.380567508,2.48995401,2.635697698,3.247114268,2.016566871,3.329362369,3.051170989,1.841225933,118.9249843
around_synapse,5.884468274,103.4084705,1.420021022,2.946578861,2.973660345,3.52793525,2.029183647,2.088681708,3.104656634,1.748480295,129.1321365
around_synapse,3.80182578,67.35529079,1.502023427,1.957249761,1.738693993,2.386986886,1.200837972,1.061080613,1.468088331,1.311868213,83.78394577
around_synapse,6.035554265,111.9815416,3.045060105,2.830347995,2.825063179,3.743487467,2.309792705,3.528729253,3.114474763,2.069208046,141.4832593
around_synapse,6.010391291,109.3643099,2.92169061,3.809959095,2.735093231,4.170182289,2.144622407,2.021141164,2.580699937,2.133462726,137.8915526
around_synapse,6.077172931,112.7729151,1.297829914,2.855796887,2.794522991,3.621451176,2.412041148,3.357090818,3.171514165,1.789186,140.1495211
around_synapse,5.744974159,97.91183624,1.385217692,2.723470619,2.903698897,3.606178236,2.180920778,2.665757879,2.666958845,1.678801539,123.4678149
around_synapse,6.009763298,109.6968445,1.208376022,2.784327118,2.775057108,3.518621603,2.1262114,4.477695816,2.799417921,1.782873817,137.1791886
around_synapse,5.900617748,104.7192435,1.480076877,2.6380503,2.779204517,4.489807921,2.377260585,2.850019731,2.964673026,1.910967299,132.1099215
around_synapse,5.996537501,105.5402636,1.148177872,2.852211066,2.81832601,4.32763776,2.479274336,8.007353778,3.914093983,1.889662971,138.9735389
around_synapse,5.67988108,98.5798272,2.773309731,3.723842482,2.699677086,4.435373646,2.981342349,4.747840919,3.084281963,1.785201755,130.4905782
around_synapse,5.787419651,106.7989929,1.350949389,2.696419492,2.758158216,4.010311606,2.21591004,5.465428136,4.775070388,1.714881725,137.5735416
around_synapse,2.693691232,46.50161077,0.49654509,1.132307295,0.221250825,1.508027305,0.14221099,1.384195069,0.306301179,0.707133317,55.09327308
around_synapse,5.655364691,98.9736945,1.208673891,2.825353459,2.602379922,3.93696355,2.152272158,2.631906974,2.604038127,1.662824716,124.253472
around_synapse,5.813478512,98.90774575,1.803956166,2.481046377,2.63294098,3.569257564,2.094644795,2.881470604,3.228767768,1.813854169,125.2271627
around_synapse,5.930344011,107.3473901,6.9506371,3.210846254,2.927704923,3.932791476,2.047672442,3.661489045,2.548894277,2.653173356,141.210943
around_synapse,6.000677322,106.4457023,3.398471947,2.983880882,3.15900743,4.534655344,3.215853122,4.057948,2.948563395,2.211299699,138.9560595
around_synapse,2.700786983,45.16737434,2.059323513,1.185113722,1.173485418,1.546627052,0.949716929,0.827313329,0.9421905,1.004809553,57.55674134
around_synapse,6.011480318,106.283923,1.051262057,2.768650062,2.61786915,4.68017895,2.299311674,2.883014973,3.041350773,1.778217942,133.4152589
around_synapse,3.904483983,66.78187112,0.792305853,1.706186394,1.75126016,2.812398402,1.735858206,1.60519261,1.650288573,1.111655625,83.85150092
around_synapse,5.915954483,103.4057315,1.090282995,2.62882114,2.896066163,3.992212935,2.028260393,3.665516216,2.907958067,1.706658527,130.2374624
around_synapse,4.446043075,76.84839511,0.874423992,2.129754153,0.748130061,3.430348944,0.782744803,1.523201018,0.635848151,1.274215293,92.6931046
around_synapse,5.748552391,101.8326257,1.737538799,2.41845768,1.711878363,3.583016491,1.353819942,7.562873286,2.418082022,1.699510128,130.0663548
around_synapse,5.607269398,92.19171761,1.218613397,2.452477204,2.628114114,4.072597927,2.115173144,4.281454904,3.495048152,1.626946588,119.6894124
around_synapse,4.385525048,77.67364099,2.792642807,2.641863792,0.823987433,2.731496027,0.496740508,1.817927585,0.858195023,1.562404663,95.78442388
around_synapse,5.161382799,88.39815321,0.996252912,2.309769369,1.021550972,2.833885436,0.867734444,2.800038325,1.130078015,1.481564328,107.0004098
around_synapse,2.839328674,49.67444353,0.511076202,1.320331413,1.225923776,1.819650297,0.939018282,0.764976967,1.428976087,0.810708513,61.33443374
around_synapse,5.976168522,113.7287374,10.30607351,4.751138356,2.813167361,3.581229272,2.199117395,3.132770227,2.313670135,3.263703906,152.0657761
around_synapse,5.781858783,105.3837511,5.988210429,4.890029142,3.284091858,3.7282612,2.497207234,7.309695376,2.746283268,2.602655025,144.2120434
around_synapse,5.932597956,107.7419442,1.187335413,3.038704096,2.816963778,3.935648749,2.121424614,6.861881399,3.448775888,1.708757371,138.7940335
around_synapse,5.516551693,96.82009426,1.093779645,2.650509604,2.640934135,3.46312676,2.83722651,3.629732714,2.729486829,1.585272333,122.9667145
around_synapse,5.407074122,99.9289704,1.182343723,2.364501514,2.780054489,4.034124111,4.464244246,6.491587551,5.513815844,1.486309375,133.6530254
around_synapse,5.458875001,103.0787818,2.082720518,2.847479301,2.604973476,3.210791233,2.85478375,9.709690823,2.983478663,1.690962973,136.5225375
around_synapse,5.616292527,100.8955236,1.894345407,2.545353991,2.629620776,3.230953411,3.006515189,5.6037801,3.28942126,1.812146635,130.5239529
around_synapse,5.886540082,109.8015372,1.885951931,3.349406917,2.909185772,5.060514992,2.39921757,5.493475324,3.806876048,2.117502979,142.7102088
around_synapse,5.6508587,99.18546282,14.28715593,3.987791134,3.358244352,3.631252419,1.919561885,2.265460768,2.329565376,3.816935319,140.4322887
around_synapse,6.03910252,110.6440343,2.053183981,2.866613164,2.346972733,3.73895036,1.894895613,2.094208425,2.440027624,1.824226487,135.9422152
around_synapse,6.050638618,109.8958575,4.936136534,3.224340892,2.727995014,4.060057373,2.043711154,3.543618947,2.377878902,2.284753432,141.1449884
around_synapse,5.555327884,97.90123815,1.149025947,2.288286699,2.656026835,4.092144207,3.525049518,4.495505392,2.654774644,1.608204509,125.9255838
around_synapse,5.760916832,106.5680319,2.253155143,2.834579833,2.612719987,3.795964908,2.475472228,3.326567706,2.938519303,1.882060652,134.4479885
around_synapse,5.53983676,94.14683082,1.505414779,2.700031874,2.567599359,3.396460852,3.210703959,3.460692576,2.936536666,1.548097428,121.0122051
around_synapse,6.113607146,115.9097066,1.164884381,2.822662576,2.719782536,4.212296519,2.828199349,1.669726187,2.651878287,1.843290341,141.9360339
around_synapse,5.77174639,105.235577,1.007465717,2.420288535,2.280027928,3.831788964,1.716630998,5.391579203,2.976047098,1.66468403,132.2958359
around_synapse,5.996850549,109.5170734,1.295228772,2.88010268,2.830792903,4.302814015,3.28671387,4.755870121,3.830866896,1.740682558,140.4369958
around_synapse,5.779954409,101.7637051,3.542997831,2.780865805,2.946801789,4.670029796,3.112381326,8.305870501,2.913899751,2.026991838,137.8434981
around_synapse,5.878981399,103.2980121,1.188805789,2.665862229,2.829639369,4.135754616,4.029925476,3.886670992,2.690008652,1.780838058,132.3844986
around_synapse,5.842948645,107.3098187,2.901773179,3.550990749,2.939462241,3.554041542,2.235882491,4.377125879,2.372682497,2.046095819,137.1308217
around_synapse,5.445264061,92.26295449,1.128964324,2.554990172,2.553208645,3.428930553,2.934950557,7.472761044,3.050201489,1.774571409,122.6067967
around_synapse,5.922096624,102.3683416,1.047042552,2.630645296,2.846414938,4.035116378,2.390429464,1.879163536,2.577652938,1.69621269,127.393116
around_synapse,2.458658713,41.87455889,0.484053533,1.189249748,0,1.472850215,0,2.730475301,0,0.705752112,50.91559851
around_synapse,5.5255466,101.4257014,1.179753963,2.317030182,1.09495974,3.354102634,0.842368084,6.306674939,1.307631158,1.538303774,124.8920725
around_synapse,1.82934893,35.40353257,0.575719314,1.173106756,0.469516098,1.325952361,0.605293639,2.359105866,0.887888875,0.579383713,45.20884812
around_synapse,5.745270132,99.02075602,1.401828199,2.906303835,3.201166435,4.338048023,2.756308388,6.062579211,3.274677656,1.728733617,130.4356715
around_synapse,3.330724601,55.91184573,1.769257185,1.665478982,1.547412517,1.989225463,1.234821923,3.267469966,2.063869347,1.250895507,74.03100122
around_synapse,5.079669725,88.7983213,1.036609521,2.312729094,2.362353816,2.866402568,1.64813044,2.02373282,1.982738732,1.515982515,109.6266705
around_synapse,2.029318353,36.12313974,0.340679522,0.984601841,0.193209328,1.23469291,0.15476326,2.858509968,0.186214132,0.566267483,44.67139653
around_synapse,2.24143577,40.42476227,0.414733359,1.230845267,0.327415781,1.509104949,0.243234372,1.554688508,0.474081537,0.654856226,49.07515804
around_synapse,5.516305049,95.31374792,1.131922152,2.383553795,2.650040981,3.290331945,2.876112743,6.109259386,2.634185582,1.501567136,123.4070267
around_synapse,5.565318853,95.37627022,1.901460131,2.840131214,3.246970076,3.668861796,2.109050687,2.368328287,2.601473032,1.667171338,121.3450356
around_synapse,5.541261602,99.00819237,1.247440597,2.815351107,2.462561376,3.247463364,2.327597918,5.65202172,3.075142864,1.575156144,126.9521891
around_synapse,5.608711078,98.29849585,2.1309887,3.005335094,2.882111878,3.173580281,2.787618863,3.286694898,2.890696977,1.882318679,125.9465523
around_synapse,5.775709765,100.9803956,1.353689032,2.478249816,2.746400899,3.295835895,2.844567007,3.822067406,4.710468699,1.67029233,129.6776765
around_synapse,5.818138181,106.5001252,2.9306286,3.02671721,2.702528668,3.261558105,3.827315226,4.873247881,5.03870789,1.886659609,139.8656266
around_synapse,5.263333703,93.4850292,1.360532921,2.681756284,2.519922649,3.416601923,2.04049416,3.844168346,3.023764599,1.680390257,119.315994
around_synapse,5.808579787,107.9120772,1.637522862,2.673303281,2.795424189,3.728536302,2.336035031,3.442657226,2.82152479,1.792971033,134.9486317
around_synapse,5.300556277,90.06246348,3.64763905,2.245002618,2.298966373,3.062954868,1.983846732,4.759328825,3.307466096,1.786076391,118.4543007
around_synapse,5.571114982,99.0871658,2.248609309,2.440691665,2.549057441,3.376583263,3.136266876,5.350023526,3.580726499,1.847648157,129.1878875
around_synapse,5.590510666,94.20650912,5.147238728,3.061695088,2.45554531,3.469920846,2.137082698,3.90894482,3.055356343,2.316278867,125.3490825
around_synapse,5.824021204,105.4655209,5.121383254,3.142056933,2.906457133,4.086307288,2.446896652,2.586342767,2.757406712,2.269408966,136.6058018
around_synapse,5.707510871,97.47623113,1.044213738,2.57087403,2.659618347,3.562765142,2.586773065,4.846257466,3.828793191,1.46405452,125.7470915
around_synapse,5.863642055,107.8693187,2.124012476,3.730866137,2.701534504,3.756754244,2.556940555,5.454720002,3.646531051,1.812015724,139.5163354
around_synapse,5.293065896,99.02444809,1.273055499,2.559754191,1.411881778,3.160462628,1.812440711,5.750626096,1.71470528,1.532076968,123.5325171
around_synapse,5.913010647,109.2494043,4.063455745,2.784070988,2.674261397,3.62132406,2.067724579,3.936206543,2.473328325,2.231253178,139.0140397
around_synapse,5.608458742,107.5913815,6.109851331,2.359593303,2.520224787,3.605859497,2.197373813,9.034495974,4.468902018,2.279620017,145.775761
around_synapse,5.96259363,111.0814095,1.130047659,2.736899422,2.804390638,3.445165403,2.923147705,2.709391056,2.868722917,1.760875092,137.422643
around_synapse,5.650881467,97.99431581,2.385358089,2.740331565,2.627226434,4.448570984,2.331870546,2.764204783,3.281075215,1.768221281,125.9920562
around_synapse,5.971253671,110.3334728,1.338928352,2.629315791,2.858985469,4.257937897,2.546188785,2.161278687,3.168375623,1.929728588,137.1954656
around_synapse,6.301810839,122.7234692,1.251272113,2.823152875,3.199190202,4.693832815,2.779542466,6.384878082,4.877081057,2.033747268,157.0679769
around_synapse,1.603248867,26.85690489,0.329337705,0.729247775,0.260497537,1.078933588,0.207321145,0.661671182,0.239701675,0.45215301,32.41901737
around_synapse,6.15701088,112.4810989,1.167423199,2.665115341,2.890774133,4.616413794,2.962775134,5.559009517,3.931148607,1.862418955,144.2931884
